
Predictions were generated on 10-Aug-2025 at 22:29:43 using OpenFAST, compiled as a DLL S-Function for Simulink as a 64-bit application using single precision at commit v3.5.3
 linked with  NWTC Subroutine Library; ElastoDyn; InflowWind; AeroDyn; ServoDyn

Description from the FAST input file: Generated with AeroElasticSE FAST driver

Time	Wind1VelX	WindMeas1	BldPitch1	GenSpeed	LSSGagVxa	RotSpeed	NcIMURAys	NcIMUTAxs	RootMyc1	RootMyc2	RootMyc3	Azimuth	PtchPMzc1	GenPwr	GenTq	BlPitchC1	BlPitchC2	BlPitchC3
(s)	(m/s)	INVALID	(deg)	(rpm)	(rpm)	(rpm)	(deg/s^2)	(m/s^2)	(kN-m)	(kN-m)	(kN-m)	(deg)	(deg)	(kW)	(kN-m)	(deg)	(deg)	(deg)
  355.0750	 1.574E+01	 0.000E+00	 1.500E+01	 1.134E+03	 1.169E+01	 1.169E+01	 5.448E-01	-9.251E-02	 3.564E+03	 3.900E+03	 4.146E+03	 2.054E+02	 1.500E+01	 3.385E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  355.1000	 1.574E+01	 0.000E+00	 1.500E+01	 1.134E+03	 1.169E+01	 1.169E+01	 5.497E-01	-9.265E-02	 3.547E+03	 3.878E+03	 4.125E+03	 2.072E+02	 1.500E+01	 3.385E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  355.1250	 1.574E+01	 0.000E+00	 1.500E+01	 1.134E+03	 1.169E+01	 1.169E+01	 5.601E-01	-9.080E-02	 3.503E+03	 3.884E+03	 4.078E+03	 2.089E+02	 1.500E+01	 3.385E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  355.1500	 1.574E+01	 0.000E+00	 1.500E+01	 1.133E+03	 1.168E+01	 1.168E+01	 5.319E-01	-8.795E-02	 3.455E+03	 3.912E+03	 4.032E+03	 2.107E+02	 1.500E+01	 3.385E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  355.1750	 1.573E+01	 0.000E+00	 1.500E+01	 1.133E+03	 1.168E+01	 1.168E+01	 4.292E-01	-8.664E-02	 3.424E+03	 3.956E+03	 3.994E+03	 2.124E+02	 1.500E+01	 3.384E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  355.2000	 1.573E+01	 0.000E+00	 1.500E+01	 1.133E+03	 1.168E+01	 1.168E+01	 2.671E-01	-8.451E-02	 3.401E+03	 4.008E+03	 3.997E+03	 2.142E+02	 1.500E+01	 3.384E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  355.2250	 1.573E+01	 0.000E+00	 1.500E+01	 1.133E+03	 1.168E+01	 1.168E+01	 7.812E-02	-8.160E-02	 3.379E+03	 4.071E+03	 3.999E+03	 2.159E+02	 1.500E+01	 3.384E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  355.2500	 1.573E+01	 0.000E+00	 1.500E+01	 1.133E+03	 1.168E+01	 1.168E+01	-7.612E-02	-7.342E-02	 3.358E+03	 4.156E+03	 3.984E+03	 2.177E+02	 1.500E+01	 3.384E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  355.2750	 1.573E+01	 0.000E+00	 1.500E+01	 1.133E+03	 1.168E+01	 1.168E+01	-2.078E-01	-6.570E-02	 3.341E+03	 4.250E+03	 3.923E+03	 2.194E+02	 1.500E+01	 3.384E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  355.3000	 1.573E+01	 0.000E+00	 1.500E+01	 1.133E+03	 1.168E+01	 1.168E+01	-3.514E-01	-5.960E-02	 3.328E+03	 4.327E+03	 3.869E+03	 2.212E+02	 1.500E+01	 3.384E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  355.3250	 1.573E+01	 0.000E+00	 1.500E+01	 1.133E+03	 1.168E+01	 1.168E+01	-4.838E-01	-5.303E-02	 3.324E+03	 4.394E+03	 3.830E+03	 2.229E+02	 1.500E+01	 3.384E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  355.3500	 1.572E+01	 0.000E+00	 1.500E+01	 1.133E+03	 1.168E+01	 1.168E+01	-5.768E-01	-4.230E-02	 3.329E+03	 4.458E+03	 3.823E+03	 2.247E+02	 1.500E+01	 3.384E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  355.3750	 1.572E+01	 0.000E+00	 1.500E+01	 1.133E+03	 1.168E+01	 1.168E+01	-5.820E-01	-2.307E-02	 3.347E+03	 4.529E+03	 3.815E+03	 2.264E+02	 1.500E+01	 3.384E+03	 2.908E+01	 1.492E+01	 1.492E+01	 1.492E+01
  355.4000	 1.572E+01	 0.000E+00	 1.477E+01	 1.133E+03	 1.168E+01	 1.168E+01	-5.397E-01	-3.391E-03	 3.368E+03	 4.581E+03	 3.789E+03	 2.282E+02	 1.477E+01	 3.384E+03	 2.908E+01	 1.507E+01	 1.507E+01	 1.507E+01
  355.4250	 1.572E+01	 0.000E+00	 1.545E+01	 1.133E+03	 1.168E+01	 1.168E+01	-4.136E-01	 5.115E-02	 3.528E+03	 4.723E+03	 3.929E+03	 2.299E+02	 1.545E+01	 3.385E+03	 2.908E+01	 1.497E+01	 1.497E+01	 1.497E+01
  355.4500	 1.572E+01	 0.000E+00	 1.462E+01	 1.134E+03	 1.169E+01	 1.169E+01	-6.213E-01	-4.994E-02	 3.149E+03	 4.372E+03	 3.485E+03	 2.317E+02	 1.462E+01	 3.385E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  355.4750	 1.571E+01	 0.000E+00	 1.515E+01	 1.134E+03	 1.169E+01	 1.169E+01	-4.592E-02	 1.284E-01	 3.675E+03	 4.877E+03	 4.091E+03	 2.334E+02	 1.515E+01	 3.385E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  355.5000	 1.571E+01	 0.000E+00	 1.497E+01	 1.134E+03	 1.169E+01	 1.169E+01	-1.089E-01	 5.127E-02	 3.349E+03	 4.571E+03	 3.700E+03	 2.352E+02	 1.497E+01	 3.386E+03	 2.908E+01	 1.492E+01	 1.492E+01	 1.492E+01
  355.5250	 1.571E+01	 0.000E+00	 1.477E+01	 1.134E+03	 1.169E+01	 1.169E+01	 2.351E-01	 1.019E-01	 3.402E+03	 4.660E+03	 3.763E+03	 2.369E+02	 1.477E+01	 3.386E+03	 2.908E+01	 1.507E+01	 1.507E+01	 1.507E+01
  355.5500	 1.570E+01	 0.000E+00	 1.545E+01	 1.134E+03	 1.169E+01	 1.169E+01	 5.056E-01	 1.616E-01	 3.551E+03	 4.796E+03	 3.921E+03	 2.387E+02	 1.545E+01	 3.386E+03	 2.908E+01	 1.490E+01	 1.490E+01	 1.490E+01
  355.5750	 1.570E+01	 0.000E+00	 1.440E+01	 1.134E+03	 1.169E+01	 1.169E+01	 3.139E-01	 5.054E-02	 3.125E+03	 4.404E+03	 3.451E+03	 2.405E+02	 1.440E+01	 3.387E+03	 2.908E+01	 1.492E+01	 1.492E+01	 1.492E+01
  355.6000	 1.570E+01	 0.000E+00	 1.515E+01	 1.134E+03	 1.169E+01	 1.169E+01	 9.020E-01	 2.567E-01	 3.748E+03	 5.034E+03	 4.206E+03	 2.422E+02	 1.515E+01	 3.387E+03	 2.908E+01	 1.505E+01	 1.505E+01	 1.505E+01
  355.6250	 1.570E+01	 0.000E+00	 1.528E+01	 1.134E+03	 1.169E+01	 1.169E+01	 4.908E-01	 1.156E-01	 3.277E+03	 4.584E+03	 3.672E+03	 2.440E+02	 1.528E+01	 3.387E+03	 2.908E+01	 1.502E+01	 1.502E+01	 1.502E+01
  355.6500	 1.569E+01	 0.000E+00	 1.485E+01	 1.134E+03	 1.169E+01	 1.169E+01	 5.019E-01	 1.055E-01	 3.182E+03	 4.562E+03	 3.571E+03	 2.457E+02	 1.485E+01	 3.387E+03	 2.908E+01	 1.497E+01	 1.497E+01	 1.497E+01
  355.6750	 1.569E+01	 0.000E+00	 1.490E+01	 1.134E+03	 1.169E+01	 1.169E+01	 6.777E-01	 2.019E-01	 3.520E+03	 4.906E+03	 3.909E+03	 2.475E+02	 1.490E+01	 3.387E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  355.7000	 1.568E+01	 0.000E+00	 1.510E+01	 1.134E+03	 1.169E+01	 1.169E+01	 5.235E-01	 1.840E-01	 3.453E+03	 4.882E+03	 3.808E+03	 2.492E+02	 1.510E+01	 3.388E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  355.7250	 1.568E+01	 0.000E+00	 1.497E+01	 1.134E+03	 1.170E+01	 1.170E+01	 2.267E-01	 1.298E-01	 3.284E+03	 4.769E+03	 3.622E+03	 2.510E+02	 1.497E+01	 3.388E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  355.7500	 1.568E+01	 0.000E+00	 1.500E+01	 1.135E+03	 1.170E+01	 1.170E+01	 1.049E-01	 1.490E-01	 3.362E+03	 4.903E+03	 3.723E+03	 2.527E+02	 1.500E+01	 3.388E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  355.7750	 1.567E+01	 0.000E+00	 1.500E+01	 1.135E+03	 1.170E+01	 1.170E+01	-1.606E-01	 1.265E-01	 3.359E+03	 4.897E+03	 3.675E+03	 2.545E+02	 1.500E+01	 3.389E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  355.8000	 1.567E+01	 0.000E+00	 1.500E+01	 1.135E+03	 1.170E+01	 1.170E+01	-3.146E-01	 1.141E-01	 3.350E+03	 4.908E+03	 3.614E+03	 2.562E+02	 1.500E+01	 3.389E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  355.8250	 1.567E+01	 0.000E+00	 1.500E+01	 1.135E+03	 1.170E+01	 1.170E+01	-4.129E-01	 1.071E-01	 3.353E+03	 4.925E+03	 3.569E+03	 2.580E+02	 1.500E+01	 3.390E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  355.8500	 1.566E+01	 0.000E+00	 1.500E+01	 1.135E+03	 1.170E+01	 1.170E+01	-4.166E-01	 1.077E-01	 3.353E+03	 4.952E+03	 3.531E+03	 2.598E+02	 1.500E+01	 3.390E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  355.8750	 1.566E+01	 0.000E+00	 1.500E+01	 1.135E+03	 1.170E+01	 1.170E+01	-4.037E-01	 1.041E-01	 3.349E+03	 4.958E+03	 3.494E+03	 2.615E+02	 1.500E+01	 3.390E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  355.9000	 1.565E+01	 0.000E+00	 1.500E+01	 1.135E+03	 1.171E+01	 1.171E+01	-3.561E-01	 1.018E-01	 3.330E+03	 4.959E+03	 3.479E+03	 2.633E+02	 1.500E+01	 3.391E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  355.9250	 1.565E+01	 0.000E+00	 1.500E+01	 1.136E+03	 1.171E+01	 1.171E+01	-3.341E-01	 9.407E-02	 3.315E+03	 4.935E+03	 3.483E+03	 2.650E+02	 1.500E+01	 3.391E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  355.9500	 1.564E+01	 0.000E+00	 1.500E+01	 1.136E+03	 1.171E+01	 1.171E+01	-2.907E-01	 8.912E-02	 3.328E+03	 4.905E+03	 3.508E+03	 2.668E+02	 1.500E+01	 3.391E+03	 2.908E+01	 1.492E+01	 1.492E+01	 1.492E+01
  355.9750	 1.564E+01	 0.000E+00	 1.477E+01	 1.136E+03	 1.171E+01	 1.171E+01	-1.546E-01	 9.410E-02	 3.379E+03	 4.880E+03	 3.525E+03	 2.685E+02	 1.477E+01	 3.392E+03	 2.908E+01	 1.492E+01	 1.492E+01	 1.492E+01
  356.0000	 1.563E+01	 0.000E+00	 1.500E+01	 1.136E+03	 1.171E+01	 1.171E+01	 1.395E-01	 1.426E-01	 3.538E+03	 4.990E+03	 3.687E+03	 2.703E+02	 1.500E+01	 3.392E+03	 2.908E+01	 1.505E+01	 1.505E+01	 1.505E+01
  356.0250	 1.563E+01	 0.000E+00	 1.530E+01	 1.136E+03	 1.171E+01	 1.171E+01	 1.898E-01	 1.038E-01	 3.430E+03	 4.818E+03	 3.540E+03	 2.720E+02	 1.530E+01	 3.392E+03	 2.908E+01	 1.502E+01	 1.502E+01	 1.502E+01
  356.0500	 1.562E+01	 0.000E+00	 1.485E+01	 1.136E+03	 1.171E+01	 1.171E+01	 2.104E-01	 5.573E-02	 3.295E+03	 4.632E+03	 3.381E+03	 2.738E+02	 1.485E+01	 3.392E+03	 2.908E+01	 1.497E+01	 1.497E+01	 1.497E+01
  356.0750	 1.562E+01	 0.000E+00	 1.490E+01	 1.136E+03	 1.171E+01	 1.171E+01	 5.556E-01	 1.441E-01	 3.600E+03	 4.903E+03	 3.740E+03	 2.756E+02	 1.490E+01	 3.392E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  356.1000	 1.561E+01	 0.000E+00	 1.510E+01	 1.136E+03	 1.171E+01	 1.171E+01	 5.842E-01	 1.245E-01	 3.584E+03	 4.808E+03	 3.681E+03	 2.773E+02	 1.510E+01	 3.392E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  356.1250	 1.561E+01	 0.000E+00	 1.497E+01	 1.136E+03	 1.171E+01	 1.171E+01	 5.257E-01	 6.918E-02	 3.449E+03	 4.638E+03	 3.499E+03	 2.791E+02	 1.497E+01	 3.392E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  356.1500	 1.560E+01	 0.000E+00	 1.500E+01	 1.136E+03	 1.171E+01	 1.171E+01	 5.869E-01	 8.793E-02	 3.541E+03	 4.725E+03	 3.603E+03	 2.808E+02	 1.500E+01	 3.392E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  356.1750	 1.560E+01	 0.000E+00	 1.500E+01	 1.136E+03	 1.171E+01	 1.171E+01	 4.960E-01	 6.415E-02	 3.556E+03	 4.667E+03	 3.554E+03	 2.826E+02	 1.500E+01	 3.392E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  356.2000	 1.559E+01	 0.000E+00	 1.500E+01	 1.136E+03	 1.171E+01	 1.171E+01	 3.972E-01	 4.213E-02	 3.577E+03	 4.609E+03	 3.486E+03	 2.843E+02	 1.500E+01	 3.393E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  356.2250	 1.559E+01	 0.000E+00	 1.500E+01	 1.136E+03	 1.171E+01	 1.171E+01	 2.680E-01	 2.100E-02	 3.600E+03	 4.576E+03	 3.435E+03	 2.861E+02	 1.500E+01	 3.393E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  356.2500	 1.558E+01	 0.000E+00	 1.500E+01	 1.136E+03	 1.171E+01	 1.171E+01	 1.261E-01	 7.550E-04	 3.614E+03	 4.564E+03	 3.387E+03	 2.879E+02	 1.500E+01	 3.393E+03	 2.908E+01	 1.507E+01	 1.507E+01	 1.507E+01
  356.2750	 1.558E+01	 0.000E+00	 1.523E+01	 1.136E+03	 1.171E+01	 1.171E+01	-9.155E-03	-1.899E-02	 3.640E+03	 4.545E+03	 3.329E+03	 2.896E+02	 1.523E+01	 3.393E+03	 2.908E+01	 1.492E+01	 1.492E+01	 1.492E+01
  356.3000	 1.557E+01	 0.000E+00	 1.455E+01	 1.136E+03	 1.171E+01	 1.171E+01	-2.117E-01	-7.713E-02	 3.538E+03	 4.392E+03	 3.105E+03	 2.914E+02	 1.455E+01	 3.393E+03	 2.908E+01	 1.502E+01	 1.502E+01	 1.502E+01
  356.3250	 1.556E+01	 0.000E+00	 1.538E+01	 1.136E+03	 1.171E+01	 1.171E+01	 3.106E-02	 2.855E-02	 3.920E+03	 4.801E+03	 3.472E+03	 2.931E+02	 1.538E+01	 3.393E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  356.3500	 1.556E+01	 0.000E+00	 1.485E+01	 1.136E+03	 1.171E+01	 1.171E+01	-3.918E-01	-1.425E-01	 3.476E+03	 4.229E+03	 2.784E+03	 2.949E+02	 1.485E+01	 3.393E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  356.3750	 1.555E+01	 0.000E+00	 1.502E+01	 1.136E+03	 1.171E+01	 1.171E+01	-1.374E-01	-5.415E-02	 3.777E+03	 4.566E+03	 3.056E+03	 2.966E+02	 1.502E+01	 3.393E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  356.4000	 1.555E+01	 0.000E+00	 1.500E+01	 1.136E+03	 1.171E+01	 1.171E+01	-2.795E-01	-9.689E-02	 3.727E+03	 4.441E+03	 2.900E+03	 2.984E+02	 1.500E+01	 3.393E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  356.4250	 1.554E+01	 0.000E+00	 1.500E+01	 1.136E+03	 1.171E+01	 1.171E+01	-3.190E-01	-1.133E-01	 3.733E+03	 4.389E+03	 2.822E+03	 3.002E+02	 1.500E+01	 3.392E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  356.4500	 1.553E+01	 0.000E+00	 1.500E+01	 1.136E+03	 1.171E+01	 1.171E+01	-3.335E-01	-1.171E-01	 3.796E+03	 4.374E+03	 2.813E+03	 3.019E+02	 1.500E+01	 3.392E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  356.4750	 1.553E+01	 0.000E+00	 1.500E+01	 1.135E+03	 1.171E+01	 1.171E+01	-3.305E-01	-1.211E-01	 3.825E+03	 4.369E+03	 2.796E+03	 3.037E+02	 1.500E+01	 3.391E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  356.5000	 1.552E+01	 0.000E+00	 1.500E+01	 1.135E+03	 1.170E+01	 1.170E+01	-3.740E-01	-1.249E-01	 3.844E+03	 4.387E+03	 2.828E+03	 3.054E+02	 1.500E+01	 3.390E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  356.5250	 1.552E+01	 0.000E+00	 1.500E+01	 1.135E+03	 1.170E+01	 1.170E+01	-4.299E-01	-1.298E-01	 3.861E+03	 4.396E+03	 2.878E+03	 3.072E+02	 1.500E+01	 3.390E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  356.5500	 1.551E+01	 0.000E+00	 1.500E+01	 1.135E+03	 1.170E+01	 1.170E+01	-4.711E-01	-1.344E-01	 3.886E+03	 4.377E+03	 2.937E+03	 3.089E+02	 1.500E+01	 3.389E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  356.5750	 1.550E+01	 0.000E+00	 1.500E+01	 1.135E+03	 1.170E+01	 1.170E+01	-4.772E-01	-1.383E-01	 3.898E+03	 4.347E+03	 2.989E+03	 3.107E+02	 1.500E+01	 3.388E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  356.6000	 1.550E+01	 0.000E+00	 1.500E+01	 1.135E+03	 1.170E+01	 1.170E+01	-4.577E-01	-1.391E-01	 3.910E+03	 4.321E+03	 3.061E+03	 3.124E+02	 1.500E+01	 3.388E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  356.6250	 1.549E+01	 0.000E+00	 1.500E+01	 1.134E+03	 1.170E+01	 1.170E+01	-3.871E-01	-1.349E-01	 3.928E+03	 4.283E+03	 3.136E+03	 3.142E+02	 1.500E+01	 3.388E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  356.6500	 1.548E+01	 0.000E+00	 1.500E+01	 1.134E+03	 1.170E+01	 1.170E+01	-2.439E-01	-1.272E-01	 3.949E+03	 4.230E+03	 3.192E+03	 3.159E+02	 1.500E+01	 3.388E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  356.6750	 1.548E+01	 0.000E+00	 1.500E+01	 1.134E+03	 1.170E+01	 1.170E+01	-7.493E-02	-1.174E-01	 3.953E+03	 4.176E+03	 3.234E+03	 3.177E+02	 1.500E+01	 3.388E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  356.7000	 1.547E+01	 0.000E+00	 1.500E+01	 1.134E+03	 1.170E+01	 1.170E+01	 9.300E-02	-1.044E-01	 3.959E+03	 4.149E+03	 3.290E+03	 3.195E+02	 1.500E+01	 3.388E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  356.7250	 1.546E+01	 0.000E+00	 1.500E+01	 1.134E+03	 1.170E+01	 1.170E+01	 2.615E-01	-8.774E-02	 3.976E+03	 4.140E+03	 3.351E+03	 3.212E+02	 1.500E+01	 3.388E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  356.7500	 1.546E+01	 0.000E+00	 1.500E+01	 1.134E+03	 1.170E+01	 1.170E+01	 3.993E-01	-7.338E-02	 3.992E+03	 4.133E+03	 3.400E+03	 3.230E+02	 1.500E+01	 3.388E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  356.7750	 1.545E+01	 0.000E+00	 1.500E+01	 1.135E+03	 1.170E+01	 1.170E+01	 4.443E-01	-6.960E-02	 3.986E+03	 4.111E+03	 3.432E+03	 3.247E+02	 1.500E+01	 3.388E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  356.8000	 1.544E+01	 0.000E+00	 1.500E+01	 1.135E+03	 1.170E+01	 1.170E+01	 4.447E-01	-7.080E-02	 3.969E+03	 4.097E+03	 3.431E+03	 3.265E+02	 1.500E+01	 3.388E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  356.8250	 1.544E+01	 0.000E+00	 1.500E+01	 1.134E+03	 1.170E+01	 1.170E+01	 4.483E-01	-7.251E-02	 3.969E+03	 4.054E+03	 3.398E+03	 3.282E+02	 1.500E+01	 3.388E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  356.8500	 1.543E+01	 0.000E+00	 1.500E+01	 1.134E+03	 1.169E+01	 1.169E+01	 4.490E-01	-7.030E-02	 3.995E+03	 4.011E+03	 3.358E+03	 3.300E+02	 1.500E+01	 3.388E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  356.8750	 1.542E+01	 0.000E+00	 1.500E+01	 1.134E+03	 1.169E+01	 1.169E+01	 3.608E-01	-7.343E-02	 4.021E+03	 3.973E+03	 3.328E+03	 3.317E+02	 1.500E+01	 3.387E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  356.9000	 1.541E+01	 0.000E+00	 1.500E+01	 1.134E+03	 1.169E+01	 1.169E+01	 2.365E-01	-7.400E-02	 4.063E+03	 3.955E+03	 3.310E+03	 3.335E+02	 1.500E+01	 3.387E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  356.9250	 1.541E+01	 0.000E+00	 1.500E+01	 1.134E+03	 1.169E+01	 1.169E+01	 9.326E-02	-7.256E-02	 4.116E+03	 3.947E+03	 3.295E+03	 3.352E+02	 1.500E+01	 3.387E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  356.9500	 1.540E+01	 0.000E+00	 1.500E+01	 1.134E+03	 1.169E+01	 1.169E+01	-1.422E-02	-6.476E-02	 4.196E+03	 3.926E+03	 3.286E+03	 3.370E+02	 1.500E+01	 3.386E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  356.9750	 1.539E+01	 0.000E+00	 1.500E+01	 1.134E+03	 1.169E+01	 1.169E+01	-9.779E-02	-5.457E-02	 4.288E+03	 3.892E+03	 3.278E+03	 3.388E+02	 1.500E+01	 3.386E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  357.0000	 1.539E+01	 0.000E+00	 1.500E+01	 1.134E+03	 1.169E+01	 1.169E+01	-2.003E-01	-4.836E-02	 4.364E+03	 3.843E+03	 3.270E+03	 3.405E+02	 1.500E+01	 3.385E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  357.0250	 1.538E+01	 0.000E+00	 1.500E+01	 1.134E+03	 1.169E+01	 1.169E+01	-3.111E-01	-4.485E-02	 4.423E+03	 3.800E+03	 3.258E+03	 3.423E+02	 1.500E+01	 3.385E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  357.0500	 1.537E+01	 0.000E+00	 1.500E+01	 1.134E+03	 1.169E+01	 1.169E+01	-4.140E-01	-4.080E-02	 4.472E+03	 3.782E+03	 3.248E+03	 3.440E+02	 1.500E+01	 3.385E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  357.0750	 1.536E+01	 0.000E+00	 1.500E+01	 1.134E+03	 1.169E+01	 1.169E+01	-4.461E-01	-2.975E-02	 4.527E+03	 3.771E+03	 3.241E+03	 3.458E+02	 1.500E+01	 3.385E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  357.1000	 1.536E+01	 0.000E+00	 1.500E+01	 1.134E+03	 1.169E+01	 1.169E+01	-4.410E-01	-1.650E-02	 4.576E+03	 3.750E+03	 3.246E+03	 3.475E+02	 1.500E+01	 3.385E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  357.1250	 1.535E+01	 0.000E+00	 1.500E+01	 1.134E+03	 1.169E+01	 1.169E+01	-4.224E-01	-4.150E-03	 4.610E+03	 3.727E+03	 3.267E+03	 3.493E+02	 1.500E+01	 3.386E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  357.1500	 1.534E+01	 0.000E+00	 1.500E+01	 1.134E+03	 1.169E+01	 1.169E+01	-4.016E-01	 6.940E-03	 4.629E+03	 3.723E+03	 3.301E+03	 3.510E+02	 1.500E+01	 3.386E+03	 2.908E+01	 1.492E+01	 1.492E+01	 1.492E+01
  357.1750	 1.533E+01	 0.000E+00	 1.477E+01	 1.134E+03	 1.169E+01	 1.169E+01	-2.964E-01	 2.486E-02	 4.658E+03	 3.727E+03	 3.328E+03	 3.528E+02	 1.477E+01	 3.386E+03	 2.908E+01	 1.507E+01	 1.507E+01	 1.507E+01
  357.2000	 1.533E+01	 0.000E+00	 1.545E+01	 1.134E+03	 1.169E+01	 1.169E+01	-5.211E-02	 8.032E-02	 4.791E+03	 3.855E+03	 3.466E+03	 3.545E+02	 1.545E+01	 3.386E+03	 2.908E+01	 1.497E+01	 1.497E+01	 1.497E+01
  357.2250	 1.532E+01	 0.000E+00	 1.462E+01	 1.134E+03	 1.169E+01	 1.169E+01	-1.764E-01	-2.551E-02	 4.416E+03	 3.353E+03	 3.049E+03	 3.563E+02	 1.462E+01	 3.387E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  357.2500	 1.531E+01	 0.000E+00	 1.515E+01	 1.134E+03	 1.169E+01	 1.169E+01	 3.911E-01	 1.422E-01	 4.902E+03	 3.909E+03	 3.552E+03	 3.580E+02	 1.515E+01	 3.387E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  357.2750	 1.530E+01	 0.000E+00	 1.497E+01	 1.134E+03	 1.169E+01	 1.169E+01	 2.292E-01	 5.633E-02	 4.592E+03	 3.533E+03	 3.250E+03	 3.598E+02	 1.497E+01	 3.387E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  357.3000	 1.530E+01	 0.000E+00	 1.500E+01	 1.134E+03	 1.169E+01	 1.169E+01	 4.116E-01	 9.358E-02	 4.682E+03	 3.632E+03	 3.317E+03	 1.546E+00	 1.500E+01	 3.387E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
